WBodyID	WaterBodyName	DataSource	StationID	StationName	Actual_StationID	Actual_Latitude	Actual_Longitude	DEP_WBID	SampleDate	ActivityDepth	DepthUnits	Parameter	Characteristic	Sample_Fraction	Result_Value	Result_Unit	QACode	Result_Comment	Original_Result_Value	Original_Result_Unit
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	NO3_ugl	Nitrogen, Nitrate (NO3) as N		1	ug/l	""		0.001	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Turb_ntu	Turbidity		3.2	NTU	""		3.2	NTU
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Turb_ntu	Turbidity		3.3	NTU	""		3.3	NTU
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Turb_ntu	Turbidity		3.8	NTU	""		3.8	NTU
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin		4.4	ug/l	""		4.4	ug/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		7.8	mg/l	""		7.8	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	pH	pH		7.8	None	""		7.8	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	NO2_ugl	Nitrogen, Nitrite (NO2) as N		10	ug/l	""		0.01	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N		11	ug/l	""		0.011	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Color_true_pcu	True Color		12	PCU	""		12	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	NO2_ugl	Nitrogen, Nitrite (NO2) as N		13	ug/l	""		0.013	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TP_ugl	Phosphorus as P		36	ug/l	""		0.036	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	OP_mgl	Phosphorus, phosphate (PO4) as P		0.02	mg/l	""		0.02	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin		4.3	ug/l	""		4.3	ug/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Color_true_pcu	True Color		11	PCU	""		11	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	NO2_ugl	Nitrogen, Nitrite (NO2) as N		14	ug/l	""		0.014	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TP_ugl	Phosphorus as P		28	ug/l	""		0.028	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		30.1	mg/l CaCO3	""		30.1	mg/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TP_ugl	Phosphorus as P		33	ug/l	""		0.033	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TempW_C	Temperature, water		24.5	deg C	""		24.5	C
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Cond_umhocm	Specific conductance		298	umho	""		298	umhoscm
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl		910	ug/l	""		0.91	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TN_ugl	Nitrogen		930	ug/l	""		0.93	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl		970	ug/l	""		0.97	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin		4.7	ug/l	""		4.7	ug/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	pH	pH		7.5	None	""		7.5	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		8	mg/l	""		8	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N		14	ug/l	""		0.014	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N		20	ug/l	""		0.02	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N		24	ug/l	""		0.024	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		35.3	mg/l CaCO3	""		35.3	mg/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Cond_umhocm	Specific conductance		302	umho	""		302	umhoscm
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TN_ugl	Nitrogen		980	ug/l	""		0.98	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		8.3	mg/l	""		8.3	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N		26	ug/l	""		0.026	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		29.9	mg/l CaCO3	""		29.9	mg/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TempW_C	Temperature, water		23.7	deg C	""		23.7	C
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TempW_C	Temperature, water		24.2	deg C	""		24.2	C
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Cond_umhocm	Specific conductance		303	umho	""		303	umhoscm
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TN_ugl	Nitrogen		920	ug/l	""		0.92	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Secchi_m	Secchi disk depth		1.4	meters	""		1.4	m
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	Secchi_m	Secchi disk depth		1.3	meters	""		1.3	m
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	4/23/1985 12:00:00 AM	0.5	m	TSI	Trophic State Index: Florida DEP		45	None	""	Water Institute Calculated		
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TSI	Trophic State Index: Florida DEP		60	None	""	Water Institute Calculated		
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Secchi_m	Secchi disk depth		1.2	meters	""		1.2	m
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Secchi_m	Secchi disk depth		1.1	meters	""		1.1	m
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Secchi_m	Secchi disk depth		1.3	meters	""		1.3	m
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Turb_ntu	Turbidity		5.3	NTU	""		5.3	NTU
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N		6	ug/l	""		0.006	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin		16.1	ug/l	""		16.1	ug/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		29.6	mg/l CaCO3	""		29.6	mg/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		34.4	mg/l CaCO3	""		34.4	mg/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N		55	ug/l	""		0.055	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TempW_C	Temperature, water		29.7	deg C	""		29.7	C
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Cond_umhocm	Specific conductance		317	umho	""		317	umhoscm
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TN_ugl	Nitrogen		1470	ug/l	""		1.47	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	NO3_ugl	Nitrogen, Nitrate (NO3) as N		1	ug/l	""		0.001	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Turb_ntu	Turbidity		4.9	NTU	""		4.9	NTU
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		5.8	mg/l	""		5.8	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		6	mg/l	""		6	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	pH	pH		7.4	None	""		7.4	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin		13.9	ug/l	""		13.9	ug/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N		20	ug/l	""		0.02	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TP_ugl	Phosphorus as P		35	ug/l	""		0.035	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TP_ugl	Phosphorus as P		43	ug/l	""		0.043	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TempW_C	Temperature, water		29.3	deg C	""		29.3	C
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Cond_umhocm	Specific conductance		316	umho	""		316	umhoscm
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl		1290	ug/l	""		1.29	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl		1460	ug/l	""		1.46	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	NO2_ugl	Nitrogen, Nitrite (NO2) as N		5	ug/l	""		0.005	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	pH	pH		7.1	None	""		7.1	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin		15.4	ug/l	""		15.4	ug/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TempW_C	Temperature, water		29.6	deg C	""		29.6	C
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Cond_umhocm	Specific conductance		310	umho	""		310	umhoscm
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl		1530	ug/l	""		1.53	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TN_ugl	Nitrogen		1540	ug/l	""		1.54	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	OP_mgl	Phosphorus, phosphate (PO4) as P		0.02	mg/l	""		0.02	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		4.3	mg/l	""		4.3	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Turb_ntu	Turbidity		4.8	NTU	""		4.8	NTU
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	pH	pH		7.2	None	""		7.2	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Color_true_pcu	True Color		11	PCU	""		11	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		29.2	mg/l CaCO3	""		29.2	mg/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TP_ugl	Phosphorus as P		38	ug/l	""		0.038	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	7/15/1985 12:00:00 AM	0.5	m	TN_ugl	Nitrogen		1300	ug/l	""		1.3	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	OP_mgl	Phosphorus, phosphate (PO4) as P		0	mg/l	""		0	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	OP_mgl	Phosphorus, phosphate (PO4) as P		0.02	mg/l	""		0.02	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Turb_ntu	Turbidity		6.9	NTU	""		6.9	NTU
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	pH	pH		7.2	None	""		7.2	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin		25	ug/l	""		25	ug/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		32.5	mg/l CaCO3	""		32.5	mg/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TempW_C	Temperature, water		26.4	deg C	""		26.4	C
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Cond_umhocm	Specific conductance		283	umho	""		283	umhoscm
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl		1320	ug/l	""		1.32	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TN_ugl	Nitrogen		1340	ug/l	""		1.34	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	NO2_ugl	Nitrogen, Nitrite (NO2) as N		5	ug/l	""		0.005	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N		60	ug/l	""		0.06	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TN_ugl	Nitrogen		1380	ug/l	""		1.38	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	NO3_ugl	Nitrogen, Nitrate (NO3) as N		1	ug/l	""		0.001	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Turb_ntu	Turbidity		5.8	NTU	""		5.8	NTU
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Color_true_pcu	True Color		6	PCU	""		6	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Turb_ntu	Turbidity		6.1	NTU	""		6.1	NTU
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Color_true_pcu	True Color		7	PCU	""		7	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	pH	pH		7.4	None	""		7.4	NONE
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N		20	ug/l	""		0.02	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin		21.7	ug/l	""		21.7	ug/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		27.7	mg/l CaCO3	""		27.7	mg/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TP_ugl	Phosphorus as P		43	ug/l	""		0.043	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TP_ugl	Phosphorus as P		49	ug/l	""		0.049	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl		1330	ug/l	""		1.33	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N		6	ug/l	""		0.006	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Chla_ugl	Chlorophyll a, uncorrected for pheophytin		22.6	ug/l	""		22.6	ug/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		27.8	mg/l CaCO3	""		27.8	mg/l
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TP_ugl	Phosphorus as P		46	ug/l	""		0.046	mg/L
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TempW_C	Temperature, water		26.2	deg C	""		26.2	C
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	TempW_C	Temperature, water		26.7	deg C	""		26.7	C
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Secchi_m	Secchi disk depth		1.1	meters	""		1.1	m
160715	Eagle Lake	POLKCO_NRD_WQ	="EAGLE"		="Eagle"	27.98357281	-81.76775381	1623M	10/10/1985 12:00:00 AM	0.5	m	Secchi_m	Secchi disk depth		1	meters	""		1	m
