WBodyID	WaterBodyName	DataSource	StationID	StationName	Actual_StationID	Actual_Latitude	Actual_Longitude	DEP_WBID	SampleDate	ActivityDepth	DepthUnits	Parameter	Characteristic	Sample_Fraction	Result_Value	Result_Unit	QACode	Result_Comment	Original_Result_Value	Original_Result_Unit
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/11/2017 9:45:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1710	ug/l	""		1.71	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/11/2017 9:45:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	423	ug/l	""		0.423	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/11/2017 9:45:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	236	ug/l	""		0.236	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/11/2017 10:34:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	160	ug/l	""		0.16	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		94	mg/l CaCO3	""		94	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N	Dissolved	16	ug/l	""		0.016	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1070	ug/l	""		1.07	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	423	ug/l	""		0.423	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	140	ug/l	""		0.14	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	OP_mgl	Phosphorus, phosphate (PO4) as P	Dissolved	0.046	mg/l	""		0.046	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	TSS_mgl	Total Suspended Solids (TSS)		20	mg/l	"I"		20	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	Turb_ntu	Turbidity		53.8	NTU	""		53.8	NTU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		8.81	mg/l	""		8.81	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	pH	pH		7.8	None	""		7.8	SU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	Cond_umhocm	Specific conductance		361	umho	""		361	uS/cm
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	TempW_C	Temperature, water		19	deg C	""		19	deg C
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	TempW_C	Temperature, water		19	deg C	""		19	deg C
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/17/2017 9:33:00 AM	0.5	m	TN_ugl	Nitrogen		1493	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/18/2017 8:14:00 AM	0.5	m	TN_ugl	Nitrogen		1446	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/18/2017 8:14:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1010	ug/l	""		1.01	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/18/2017 8:14:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	436	ug/l	""		0.436	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/18/2017 8:14:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	138	ug/l	""		0.138	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/18/2017 9:37:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	152	ug/l	""		0.152	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/25/2017 10:07:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	2250	ug/l	""		2.25	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/25/2017 10:07:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	517	ug/l	""		0.517	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/25/2017 10:07:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	330	ug/l	""		0.33	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/25/2017 10:07:00 AM	0.5	m	TN_ugl	Nitrogen		2767	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	TN_ugl	Nitrogen		2275	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		115	mg/l CaCO3	""		115	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N	Dissolved	15	ug/l	""		0.015	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1810	ug/l	""		1.81	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	465	ug/l	""		0.465	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	264	ug/l	""		0.264	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	OP_mgl	Phosphorus, phosphate (PO4) as P	Dissolved	0.053	mg/l	""		0.053	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	TSS_mgl	Total Suspended Solids (TSS)		97	mg/l	""		97	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	Turb_ntu	Turbidity		120	NTU	""		120	NTU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		9.07	mg/l	""		9.07	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	pH	pH		8.1	None	""		8.1	SU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	Cond_umhocm	Specific conductance		368	umho	""		368	uS/cm
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	TempW_C	Temperature, water		18.3	deg C	""		18.3	deg C
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	1/30/2017 9:36:00 AM	0.5	m	TempW_C	Temperature, water		18.3	deg C	""		18.3	deg C
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/1/2017 9:13:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1410	ug/l	""		1.41	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/1/2017 9:13:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	450	ug/l	""		0.45	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/1/2017 9:13:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	208	ug/l	""		0.208	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/1/2017 9:13:00 AM	0.5	m	TN_ugl	Nitrogen		1860	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/3/2017 11:55:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	261	ug/l	""		0.261	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/8/2017 8:29:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1360	ug/l	""		1.36	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/8/2017 8:29:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	447	ug/l	""		0.447	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/8/2017 8:29:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	177	ug/l	""		0.177	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/8/2017 8:29:00 AM	0.5	m	TN_ugl	Nitrogen		1807	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/8/2017 8:37:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	248	ug/l	""		0.248	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		113	mg/l CaCO3	""		113	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N	Dissolved	9	ug/l	"I"		0.009	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	2180	ug/l	""		2.18	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	447	ug/l	""		0.447	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	340	ug/l	""		0.34	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	OP_mgl	Phosphorus, phosphate (PO4) as P	Dissolved	0.055	mg/l	""		0.055	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	TSS_mgl	Total Suspended Solids (TSS)		153	mg/l	""		153	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	Turb_ntu	Turbidity		134	NTU	""		134	NTU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		8.41	mg/l	""		8.41	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	pH	pH		7.7	None	""		7.7	SU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	Cond_umhocm	Specific conductance		384	umho	""		384	uS/cm
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	TempW_C	Temperature, water		22	deg C	""		22	deg C
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	TempW_C	Temperature, water		22	deg C	""		22	deg C
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/13/2017 10:07:00 AM	0.5	m	TN_ugl	Nitrogen		2627	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/15/2017 7:25:00 AM	0.5	m	TN_ugl	Nitrogen		1724	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/15/2017 7:25:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1330	ug/l	""		1.33	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/15/2017 7:25:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	394	ug/l	""		0.394	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/15/2017 7:25:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	202	ug/l	""		0.202	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/15/2017 10:32:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	295	ug/l	""		0.295	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/22/2017 8:12:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	940	ug/l	""		0.94	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/22/2017 8:12:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	482	ug/l	""		0.482	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/22/2017 8:12:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	135	ug/l	""		0.135	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/22/2017 8:12:00 AM	0.5	m	TN_ugl	Nitrogen		1422	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	TN_ugl	Nitrogen		1736	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		104	mg/l CaCO3	""		104	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N	Dissolved	16	ug/l	""		0.016	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1340	ug/l	""		1.34	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	396	ug/l	""		0.396	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	182	ug/l	""		0.182	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	OP_mgl	Phosphorus, phosphate (PO4) as P	Dissolved	0.057	mg/l	""		0.057	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	TSS_mgl	Total Suspended Solids (TSS)		52	mg/l	""		52	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	Turb_ntu	Turbidity		60	NTU	""		60	NTU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		7.88	mg/l	""		7.88	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	pH	pH		8.2	None	""		8.2	SU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	Cond_umhocm	Specific conductance		381	umho	""		381	uS/cm
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	TempW_C	Temperature, water		24.6	deg C	""		24.6	deg C
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/27/2017 11:11:00 AM	0.5	m	TempW_C	Temperature, water		24.6	deg C	""		24.6	deg C
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	2/28/2017 10:28:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	187	ug/l	""		0.187	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/1/2017 9:02:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1040	ug/l	""		1.04	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/1/2017 9:02:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	426	ug/l	""		0.426	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/1/2017 9:02:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	148	ug/l	""		0.148	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/1/2017 9:02:00 AM	0.5	m	TN_ugl	Nitrogen		1466	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/1/2017 4:18:00 PM	0.5	m	TP_ugl	Phosphorus as P	Total	173	ug/l	""		0.173	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/8/2017 8:43:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	1330	ug/l	""		1.33	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/8/2017 8:43:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	396	ug/l	""		0.396	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/8/2017 8:43:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	157	ug/l	""		0.157	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/8/2017 8:43:00 AM	0.5	m	TN_ugl	Nitrogen		1726	ug/l	""	Water Institute Calculated		
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/8/2017 9:55:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	198	ug/l	""		0.198	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)		125	mg/l CaCO3	""		125	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	Ca_mgl	Calcium	Dissolved	36	mg/l	""		36	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	Cl_mgl	Chloride	Dissolved	41.2	mg/l	""		41.2	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	hardness_mglCaCO3	Hardness, Ca + Mg		123	mg/l CaCO3	""		123	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	Fe_ugl	Iron	Total	7851	ug/l	""		7851	ug/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	Mg_mgl	Magnesium	Dissolved	8	mg/l	""		8	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	NH3_N_ugl	Nitrogen, ammonia as N	Dissolved	14	ug/l	"G"	Analyte was detected at or above the method detection limit in both the sample and the associated field blank, equipment blank, or trip blank, and the blank value was greater than 10% of the associated sample value	0.014	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	TKN_ugl	Nitrogen, Kjeldahl	Total	4560	ug/l	""		4.56	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Dissolved	370	ug/l	""		0.37	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	TP_ugl	Phosphorus as P	Total	594	ug/l	""		0.594	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	OP_mgl	Phosphorus, phosphate (PO4) as P	Dissolved	0.057	mg/l	""		0.057	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	K_mgl	Potassium	Dissolved	4.8	mg/l	""		4.8	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	Na_mgl	Sodium	Dissolved	22.2	mg/l	""		22.2	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	SO4_mgl	Sulfur, sulfate (SO4) as SO4	Dissolved	21.4	mg/l	""		21.4	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	TSS_mgl	Total Suspended Solids (TSS)		312	mg/l	""		312	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	Turb_ntu	Turbidity		256	NTU	""		256	NTU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	DO_mgl	Dissolved oxygen (DO)		8.28	mg/l	""		8.28	mg/L
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	pH	pH		8.1	None	""		8.1	SU
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	Cond_umhocm	Specific conductance		381	umho	""		381	uS/cm
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	TempW_C	Temperature, water		23.1	deg C	""		23.1	deg C
1002667	Okeechobee, Lake	WIN_21FLSFWM	="17766"		="17766"	26.8641	-80.6324	3238	3/14/2017 10:17:00 AM	0.5	m	TempW_C	Temperature, water		23.1	deg C	""		23.1	deg C
